geohash,non_acclat,non_acclong,UJAHR,UMONAT,UWOCHENTAG,hour
u1qf5pu,52.42550303627448,9.630469783159029,2019,5,2,23
u1r41h9,52.40872955729722,9.890264898220991,2018,5,5,18
u1qcxrk,52.334984701150795,9.816563180386469,2018,11,2,7
u1qcuv0,52.366621690948605,9.701005360371797,2017,4,2,6
u1qcz7b,52.36048618290571,9.811443000575466,2018,4,2,10
u1qfqcn,52.43246476759967,9.797448987576846,2017,5,4,9
u1qfr7v,52.44820261810841,9.818244760142196,2019,1,7,12
u1qfj8c,52.38760220468787,9.735452532452884,2017,5,1,9
u1r40gr,52.40177229301667,9.886820675014892,2017,9,4,0
u1qcwqn,52.32853613196809,9.775444179233453,2018,9,4,13
u1qfnwy,52.420176669309036,9.787076851854401,2018,5,2,11
u1r18x0,52.33464008852759,9.866059110719979,2018,10,4,14
u1qcvg8,52.35932454080073,9.746142280811467,2017,7,1,15
u1qcgu0,52.361031582285776,9.657974879164998,2017,2,2,1
u1qczs8,52.36457554960702,9.82227140252055,2017,4,5,15
u1r185n,52.31191831458902,9.852489204588222,2019,3,7,5
u1qfq8y,52.43186375652415,9.786657383949985,2017,2,6,14
u1qcv60,52.35052671763582,9.722961496461766,2018,3,6,17
u1qf4ux,52.408241772868,9.62288143548452,2019,3,2,6
u1qcy84,52.33921972108985,9.78131821979022,2019,4,4,14
u1qcu2h,52.33969362067268,9.685662098297431,2018,5,1,19
u1r4108,52.38587612632996,9.888931567699602,2018,8,2,7
u1qfny2,52.41812844572832,9.789158499441994,2017,10,3,20
u1qfqfn,52.438810508912766,9.79796294717659,2017,3,5,16
u1qfpd1,52.39515218833746,9.824288734936248,2017,5,3,8
u1r4011,52.388691741892856,9.845747708943845,2017,5,2,15
u1qcxvs,52.32584869079115,9.838887265939066,2017,12,2,2
u1qfqe4,52.443868588957834,9.781164873113596,2018,5,1,3
u1qfhyr,52.418224324460596,9.710940681125988,2017,9,7,17
u1qczr9,52.38115801609554,9.812663577540228,2018,5,6,18
u1qcugy,52.36013933491085,9.709854469178708,2019,2,2,4
u1qf5e4,52.39977115545242,9.649939420687934,2019,1,6,18
u1qf4g6,52.401051698041925,9.61599935875596,2018,3,3,21
u1qf4fx,52.39766762077726,9.623896448784244,2018,1,2,12
u1qcv7y,52.3603011435238,9.731745652362486,2018,11,6,19
u1r1cp0,52.37820045589259,9.888131490404051,2018,2,4,15
u1qcyy1,52.372542577838466,9.790995446855591,2017,9,5,17
u1r1b87,52.34112796705223,9.871001267276672,2019,3,6,2
u1r1bgy,52.36015846841061,9.886037228717786,2019,1,2,1
u1qcvun,52.36216210479578,9.753625436157956,2018,1,2,9
u1qfnzn,52.422174987222284,9.798194918604748,2018,4,5,4
u1qcy4f,52.35397823218785,9.759438267730161,2017,6,2,11
u1r40nz,52.42047909400996,9.854412245466328,2017,5,3,8
u1r407w,52.403019243440056,9.863985369419327,2017,1,2,13
u1r1btz,52.371454695355034,9.875530433335305,2018,6,3,22
u1qfnpc,52.42553026028181,9.758112686229127,2017,1,4,14
u1qf5rw,52.424249405888844,9.644172460475163,2017,3,6,9
u1qcy7x,52.35831550844046,9.776863027014096,2018,7,2,10
u1qf5jv,52.41518367215707,9.631310470106119,2018,1,1,17
u1r1854,52.31182341577459,9.847105899550964,2018,10,7,22
u1r1bb6,52.340636016115944,9.880399130892126,2017,8,1,4
u1qcuvt,52.37036564918322,9.708327747815988,2018,12,4,7
u1qcvwx,52.37512533454011,9.743539361755076,2019,4,3,4
u1qcupx,52.3805161877063,9.678544245813345,2018,7,5,2
u1qcyeu,52.3602272804962,9.783597266559866,2018,9,4,11
u1qczdp,52.350928858079335,9.831888420365976,2017,9,6,22
u1qcxmn,52.32250270974721,9.819385241193283,2017,12,7,4
u1r18rr,52.335794730516625,9.86564393789426,2018,8,7,6
u1qcxf9,52.309492119498756,9.834697002017256,2018,1,1,8
u1qcvft,52.35316607806996,9.751754889408598,2017,5,2,4
u1qfr2j,52.426768079993295,9.817704267149697,2019,5,7,7
u1r1b4r,52.35164531352967,9.853922111849899,2017,2,5,22
u1qcuss,52.36432378462489,9.696451358968991,2017,8,2,16
u1qcyws,52.37562650659893,9.783707009914679,2017,4,3,12
u1r1b6c,52.35480210876229,9.856933287367008,2018,9,7,20
u1qczbe,52.342494952352794,9.83822720932619,2019,2,4,19
u1r40hu,52.40998986503214,9.849253183162947,2018,2,6,13
u1qcz9x,52.34719141202096,9.831596302570189,2018,7,1,2
u1qfjdu,52.39904348152351,9.7406177181866,2017,4,1,12
u1qcxft,52.30897009896329,9.840727128495125,2018,6,4,10
u1r40g0,52.39957038579728,9.877950986992818,2019,4,3,12
u1qczj4,52.36684286077971,9.802607427336643,2017,3,4,21
u1qcufb,52.35529658715696,9.702221586560073,2017,8,2,4
u1r1b92,52.34602390034772,9.865899660226853,2019,4,6,20
u1qfpeu,52.40395737316539,9.828166059481743,2018,11,6,16
u1qf5h9,52.408128189789416,9.625493965066052,2017,1,5,13
u1qcu1w,52.34772387024261,9.677174377206804,2019,1,1,21
u1qcznr,52.37452536527494,9.80947797131006,2017,10,5,9
u1r40ep,52.40019049236142,9.87548819474864,2017,6,6,5
u1qcy3f,52.348744993591744,9.770870507740192,2017,10,6,12
u1qcyxz,52.38200022247963,9.788734323440133,2017,4,7,15
u1qfprp,52.42223073292096,9.821521281325438,2018,9,4,8
u1qcz2j,52.33965028809032,9.818924370433242,2018,10,3,23
u1r1b7n,52.3554258893344,9.864285126900747,2017,4,6,14
u1r1be2,52.35691934266449,9.865980215308845,2018,3,5,22
u1qf5r2,52.42275510342968,9.635350445915485,2018,6,2,8
u1qcvtz,52.371211555197306,9.74409063512313,2018,1,1,18
u1qfpqm,52.41807284008671,9.81834610881882,2018,2,3,23
u1qcguk,52.36332436671999,9.66369228850191,2018,2,6,18
u1qfpcg,52.39333423130334,9.837567347984365,2019,5,7,20
u1qfpvt,52.413041540994676,9.8401909173535,2018,10,6,12
u1qczq9,52.3746485789478,9.8134191619061,2017,1,7,1
u1qcgzj,52.378046001246894,9.664260087219015,2018,7,5,13
u1qcxxx,52.33748547446356,9.83267692472536,2017,9,7,8
u1qcuxr,52.37998851587097,9.699950968289102,2017,9,1,20
u1qfnyn,52.41647704759559,9.797989470217344,2018,11,6,11
u1qcucb,52.34941443310324,9.701842701187369,2017,6,1,22
u1qczvp,52.36647598456449,9.842818804279132,2017,1,2,12
u1qcv0f,52.34350894142048,9.714850848322923,2018,4,3,11
u1qfj5m,52.40079845229336,9.719642927828811,2017,11,7,22
u1qcz0d,52.342279551200626,9.803078495925366,2018,10,3,5
u1qfpse,52.40866944579463,9.827206073222518,2018,1,4,3
u1r18xn,52.333760494102215,9.874848874858344,2017,8,2,17
u1qcuvb,52.37094797956813,9.70148827905815,2018,6,6,13
u1qfr46,52.43919803195674,9.80268288875312,2019,4,3,12
u1r18zb,52.337823704662895,9.87675707910879,2017,8,6,5
u1r1btv,52.371373951475725,9.872858764910292,2018,8,6,2
u1qfhvq,52.41211245126756,9.709357125447266,2017,12,5,7
u1qcsmk,52.32456240518963,9.685071351737918,2017,1,4,16
u1qfnr5,52.421569632866756,9.772233495836014,2018,2,1,7
u1qfjx2,52.42362450536884,9.734020956442901,2017,7,4,4
u1qctyu,52.33226390875886,9.751508059364356,2018,10,4,15
u1qfj2b,52.38811823847533,9.723402995737182,2018,11,5,15
u1qcygc,52.36033544999622,9.790291696695238,2018,3,7,16
u1qcyut,52.36388644223594,9.796975578873857,2017,7,6,7
u1qfh2j,52.382916178033746,9.686295590748518,2017,5,4,9
u1qctvw,52.32627900656909,9.753919816687107,2018,1,3,23
u1qfh7y,52.40368057631322,9.68768018636355,2017,9,7,11
u1qfr18,52.435062679818664,9.800853671890078,2017,11,2,6
u1qcv48,52.352609506471715,9.711954232154872,2017,10,1,14
u1qfpxc,52.42584827914553,9.823713700212156,2018,8,1,12
u1qczmp,52.367615212825754,9.82118708274751,2017,1,7,17
u1qcy4s,52.352630767326794,9.761547551240866,2019,5,3,13
u1qcyss,52.36426567033669,9.78420637772934,2017,4,4,11
u1qcstq,52.32444635116571,9.698768237404144,2018,12,5,16
u1r1bhw,52.36481990648114,9.852537281932747,2017,11,5,8
u1qfnv4,52.41114272028096,9.792231129887183,2019,4,5,16
u1qcvr0,52.378074938513336,9.723261426286573,2018,10,5,3
u1qfr5t,52.44671223295352,9.807659270973906,2018,12,6,10
u1qfn9d,52.39131369347567,9.781265658465735,2017,6,6,5
u1qcxrj,52.334429570688016,9.818292262499691,2018,7,1,19
u1qfr71,52.444372534852775,9.812828388991491,2019,1,4,13
u1qfn9b,52.39256087570042,9.77858810960879,2018,5,4,0
u1qcxs6,52.31828767299049,9.824682545670857,2018,12,6,18
u1qczpn,52.37799142808118,9.808592879151512,2019,4,5,20
u1qfqc3,52.43435247420473,9.791394695238553,2018,4,2,14
u1qcy5v,52.35963527221582,9.763134090315356,2017,11,7,2
u1qfj73,52.40099760640468,9.725495795411339,2019,3,4,7
u1qfq9c,52.436955767695295,9.780152305325814,2018,1,4,3
u1qfp31,52.3894937707496,9.812802015636457,2018,8,5,6
u1qf5u6,52.40674616218838,9.66004388203737,2018,8,5,18
u1qcz2b,52.344222407731586,9.811688663782093,2017,7,5,1
u1qczhh,52.36149228191157,9.806562795255248,2017,5,6,15
u1qfppv,52.426135707058634,9.807643760521714,2018,7,3,15
u1r415e,52.40274295662829,9.892354528187877,2017,8,6,4
u1r40gj,52.3999393844655,9.883580945958466,2018,3,6,11
u1qfjh6,52.40720113138543,9.715912750744472,2018,7,1,5
u1r417m,52.4014402450438,9.906108479887184,2018,1,4,23
u1qfh52,52.40178828361492,9.66903713303516,2018,12,6,0
u1qcuez,52.35967164494336,9.70043150455768,2018,11,3,0
u1r18mw,52.32524359233521,9.86365940183638,2018,10,3,21
u1r1brx,52.38069814588786,9.865439458493858,2018,9,1,15
u1qcvh7,52.3624198433355,9.716439913169944,2017,4,5,11
u1r40sz,52.40895780257139,9.876157208197936,2019,4,3,11
u1qcz9v,52.34914804096559,9.828647044356455,2017,6,4,6
u1r40bb,52.38708408522155,9.877553713862453,2017,6,1,7
u1qfh3u,52.393570067985664,9.684668735447795,2018,6,2,21
u1qfpe8,52.402974996913436,9.823000942147015,2018,3,7,18
u1qfhx8,52.42433757028379,9.690954550214181,2017,4,5,22
u1qcyux,52.364653244206394,9.79948962285029,2017,9,1,23
u1qfpgu,52.403734754671476,9.83955302495208,2018,9,1,4
u1qctqt,52.33071472928794,9.729964117102796,2017,5,1,6
u1qcu80,52.339149647792475,9.690422084285458,2017,11,4,16
u1qfhzq,52.423801619771986,9.709577969393397,2017,8,2,23
u1r40sk,52.40645471535154,9.872236114503034,2019,5,4,12
u1r405q,52.40172427428591,9.853221636795821,2018,3,1,13
u1qcy0b,52.343650907368044,9.756111306072999,2017,1,4,23
u1r40n0,52.41636958065754,9.844844823530972,2018,3,6,6
u1qfpt8,52.41394407641212,9.822762276390895,2017,3,7,0
u1qfjcy,52.392974031693036,9.753619203690322,2017,3,6,19
u1qf5yj,52.41608162270686,9.664765187176267,2019,2,6,0
u1r40c4,52.38929345585532,9.88067211543112,2018,9,7,9
u1r40ym,52.41792140973182,9.883599580499245,2017,12,7,20
u1qfnjb,52.41503093788336,9.756595419888804,2019,4,2,21
u1qfptw,52.41318790793229,9.83012281371594,2019,1,1,4
u1r40jr,52.41279738121641,9.853685041249184,2019,3,7,10
u1r18wy,52.33227333185246,9.874451411434292,2018,12,2,6
u1qfhj9,52.413366171900925,9.669574775053647,2017,1,5,19
u1qf5q0,52.4164512263672,9.636374489412418,2018,12,6,16
u1qfh29,52.38601271146331,9.68162365608508,2019,5,5,16
u1r1b93,52.34580968276689,9.86798043407875,2017,12,1,10
u1qcy6y,52.35437185678174,9.77523749700767,2018,6,2,9
u1qfqfk,52.439599925910656,9.794479860304024,2019,1,5,16
u1qfn20,52.38376223589966,9.767852183682157,2017,4,4,22
u1qfk84,52.42731105779697,9.692903659896384,2018,12,5,19
u1qf5py,52.426684208624174,9.63293492559696,2018,9,5,10
u1qcuwz,52.37705661356048,9.700392247950164,2017,6,7,5
u1qcgvm,52.36786375342842,9.663999558173753,2018,1,6,23
u1qf5z9,52.42423260841997,9.659713797507932,2018,4,2,3
u1qcuh1,52.36089044201588,9.66934927372055,2017,4,5,5
u1qcxf9,52.30917358752264,9.835212288275534,2017,8,3,18
u1qcv8v,52.34362505131451,9.741517430297504,2018,8,6,18
u1qfntb,52.41551800253875,9.778419748910945,2019,5,7,8
u1qcy1c,52.348831994909986,9.757953760630913,2017,6,6,23
u1qcy3m,52.34606797635552,9.77474059132871,2017,11,5,7
u1qcvn3,52.3732647016803,9.714337571030885,2019,2,5,19
u1qcxtv,52.32753272036459,9.829651142885101,2018,9,1,1
u1qcszx,52.336284326029194,9.71137905004381,2018,11,2,15
u1qcv5v,52.3603916332233,9.720128570093362,2017,1,6,15
u1qcsxx,52.33716490491075,9.700631334122027,2019,3,2,15
u1qf5sx,52.4083432809862,9.656160856407226,2018,2,2,19
u1qctn0,52.32863052877521,9.712550483303481,2018,8,2,20
u1qcv7h,52.35648277487396,9.729342849207123,2018,1,3,4
u1qcwx7,52.33498231115256,9.783162442604201,2017,9,7,18
u1qfh1r,52.390900469688674,9.677819751272311,2019,5,3,10
u1r40uf,52.40960404517399,9.880117347647898,2018,5,5,19
u1r1855,52.31275347087524,9.847976233766667,2018,9,1,14
u1qcsyk,52.3298289199829,9.706743629037874,2019,1,3,5
u1r1b3x,52.34797385559236,9.864803468717216,2017,6,7,8
u1qcy68,52.35287158078561,9.767278914404555,2017,5,3,9
u1qcwvj,52.32281525635251,9.795951811159743,2019,2,1,15
u1r1bre,52.380428638066704,9.85928960739193,2018,11,5,19
u1r1bkf,52.36567946546696,9.858227549564061,2017,2,3,4
u1qcy9j,52.34540018859396,9.785343856242152,2017,1,3,16
u1qfm00,52.427511291663464,9.712875243677965,2019,1,6,4
u1r403n,52.38928901504635,9.863425359331568,2018,1,4,23
u1qcyvs,52.36995599882578,9.794392093133805,2018,11,6,6
u1qfnmz,52.41503334289436,9.776742018371692,2017,8,5,0
u1qfpmz,52.414754294082826,9.820777147111304,2017,10,4,18
u1qcyjy,52.371198289765644,9.764851606227381,2017,12,3,9
u1qfjvb,52.415024571744794,9.745216341960596,2017,5,3,0
u1qfpnt,52.41883583831295,9.806996643635463,2018,12,2,12
u1qcyrs,52.38106996963493,9.773532703650893,2018,10,2,15
u1qcz59,52.35876753193714,9.802438858925267,2019,4,1,1
u1qfp6v,52.399101065553324,9.817780845633795,2018,10,5,9
u1qctje,52.32650618697611,9.7171499551249,2019,5,4,17
u1r18rm,52.33604195858111,9.862557096052642,2018,1,6,10
u1qfqu1,52.449135379513336,9.79045881474298,2018,11,6,3
u1r1bg2,52.357469727810134,9.878059142124668,2019,2,4,13
u1qfpm8,52.41424841676056,9.811279860378066,2017,3,7,0
u1qfnsr,52.406953948310246,9.788775498960057,2019,3,7,13
u1qcyje,52.370415793882664,9.760211822464427,2017,2,2,0
u1qf5us,52.408608670537774,9.663116846501225,2018,11,7,10
u1qfnuf,52.40911936444572,9.792761061661182,2017,2,2,11
u1qfpb7,52.38496944793204,9.838108285836592,2018,4,4,17
u1r417k,52.401031749610844,9.90447853079674,2018,4,2,23
u1qcuvn,52.3672531895845,9.709408414514604,2017,6,4,20
u1qcy3t,52.34772324825007,9.774821116269305,2019,5,1,11
u1qcyhq,52.36294695417573,9.764863388842523,2017,11,1,16
u1qfr6w,52.44065329359599,9.8203035103939,2018,3,5,22
u1qfqf2,52.43920948996049,9.790165718629703,2018,6,5,2
u1r18zb,52.3384640872829,9.877128191187778,2018,4,2,23
u1qfnn0,52.41582252718445,9.756732118128207,2018,11,5,13
u1qfn9b,52.392814238979135,9.778956640002956,2018,10,4,10
u1qfntq,52.41265000702323,9.786131092604586,2019,2,4,0
u1qcyur,52.36250893858064,9.799194229406648,2017,12,5,11
u1r40wy,52.42017144178598,9.874512016905964,2018,4,2,14
u1qczjc,52.37047530751008,9.802099818253906,2018,12,3,18
u1qcuyq,52.37425154670043,9.710232627776614,2018,5,5,14
u1qcsze,52.337289342725434,9.706109077373952,2019,4,1,13
u1qcvgf,52.36082972587562,9.74880197372955,2019,1,4,6
u1qfn8h,52.383016764079,9.78397991781715,2019,5,2,21
u1r18rx,52.3363954184074,9.864455683451439,2019,1,6,3
u1qcwqg,52.33291204842867,9.771006960809537,2017,3,1,11
u1qcv11,52.34459008214578,9.713505440995078,2017,5,7,7
u1qcxgu,52.31578631495562,9.838466165885892,2017,5,5,0
u1qfq8s,52.43012235876707,9.783412297100513,2018,11,6,1
u1qcuwy,52.376739051535566,9.69920887322966,2017,10,3,19
u1qf5pq,52.42334736938886,9.63249754265726,2019,3,5,13
u1qcu58,52.35934117073387,9.669218166327662,2018,6,6,4
u1qfh4b,52.39806092318603,9.668694324165962,2018,7,7,17
u1qczuw,52.363870003552336,9.842375975328522,2018,1,1,17
u1qfjed,52.403007856148605,9.737893304504968,2018,9,1,8
u1r1b6h,52.350569177714306,9.860726487594295,2017,1,3,1
u1qcwt4,52.32286707039749,9.781567269633651,2018,12,5,1
u1qfq82,52.42838644449398,9.778795044692563,2017,11,7,13
u1qfpcs,52.39223612521536,9.838505810915354,2019,1,2,17
u1qcu85,52.33994916971953,9.695190597616417,2018,7,4,5
u1r1b2r,52.34105329184984,9.865662397257577,2017,5,6,10
u1qcy33,52.34703804550937,9.768575512182915,2018,12,2,3
u1qcvkr,52.36257813383631,9.733442396174585,2018,11,4,23
u1qfjm5,52.41042486068232,9.727681706053552,2018,6,6,14
u1qfr57,52.445926890101745,9.804916770713506,2018,3,1,19
u1qcyqb,52.37655474428973,9.767676704918976,2018,11,1,10
u1qcypg,52.382317958026135,9.760431011803997,2018,2,6,19
u1qczbs,52.34172710685315,9.839459431041828,2019,5,1,11
u1qfhm2,52.41176660814831,9.678985598336519,2018,10,1,6
u1qfheq,52.40199865549998,9.699210811698212,2017,2,6,1
u1qcyt2,52.36852787566765,9.778363507965432,2018,10,1,7
u1qf4yj,52.41632318205505,9.620432356072113,2018,3,2,3
u1qcu67,52.351414645988285,9.68435580747126,2018,4,3,23
u1qfq3n,52.43308072257827,9.775756583972436,2018,2,7,22
u1qf58w,52.38625820786918,9.654662181739443,2017,8,7,11
u1r1by0,52.372378115304805,9.876838027189988,2017,9,3,3
u1qcxge,52.31529069081884,9.837774800406098,2017,8,7,20
u1r40nh,52.416860656686964,9.85037131308336,2017,9,1,21
u1qfnbf,52.38714496058984,9.791780620391654,2017,1,3,14
u1qcxt1,52.32300897175894,9.823455672622895,2017,5,2,2
u1qfhvf,52.41494089735298,9.704039997879406,2017,11,5,7
u1qcspn,52.33402416068579,9.677216612385472,2019,1,6,21
u1qcgdv,52.35402846809822,9.65416020409855,2019,5,5,6
u1qczvj,52.36695634095088,9.840306958845169,2017,7,3,1
u1r1bbd,52.34224761771872,9.87959073426684,2019,2,3,14
u1qfjqy,52.4211360327314,9.731956419436411,2017,8,5,22
u1qfnzj,52.421813112024594,9.795915414617639,2017,6,3,4
u1qfn51,52.400398216819866,9.758404975778758,2018,10,3,2
u1qf5tg,52.41556329346938,9.65066300611115,2017,10,6,11
u1qcsxv,52.338106491824796,9.696901743240335,2018,1,6,15
u1qczfu,52.35464586429825,9.839418975472569,2017,2,7,3
u1qfpvc,52.415338838880274,9.834297849527799,2018,7,1,4
u1qfnd8,52.39758008533282,9.778310480250656,2018,8,7,14
u1qcxn6,52.32987499944446,9.803548818050775,2017,12,6,22
u1qcsm3,52.32382361811336,9.680789263509066,2018,8,1,8
u1r1bg2,52.35714582904178,9.877380051252619,2017,3,1,17
u1qfqbp,52.42708620144868,9.799092959769188,2018,12,6,8
u1qcv6x,52.35299312554737,9.733085138193818,2018,12,6,20
u1qf5cq,52.39069421243107,9.66615198856383,2018,9,1,11
u1qcvse,52.364285100325894,9.738076055400393,2017,9,2,17
u1qfhpz,52.42556284626165,9.678287342294015,2017,1,4,7
u1qfpv5,52.4115796653242,9.837456606445604,2017,7,7,11
u1qcxpy,52.33778598043385,9.80920781617707,2019,1,6,3
u1qcvzw,52.380726805387404,9.754402137130114,2018,6,5,13
u1qfp6u,52.398122812061416,9.816703717025502,2017,9,6,14
u1qctn5,52.32826768449309,9.716043336107358,2019,1,3,17
u1qcvvf,52.37054615364679,9.747943759208646,2017,9,7,8
u1qfjhp,52.405469671312034,9.722238911877023,2019,4,4,10
u1qcgzv,52.38253190782963,9.665127953325847,2018,9,1,13
u1qcz97,52.34614336968252,9.827243397080132,2017,11,2,4
u1qcwmk,52.324575024650514,9.773301665842565,2018,5,1,4
u1qcxpy,52.33803830688994,9.808056243295987,2018,12,4,13
u1qcsrq,52.33518574150701,9.687544697954692,2018,6,2,23
u1r1b98,52.34809821416216,9.866345146592636,2017,2,2,7
u1qf5p9,52.424280533661836,9.626274524944673,2017,8,1,4
u1qf726,52.428878422736545,9.63875788374762,2018,9,1,23
u1qfh0r,52.38529642985029,9.678139778938496,2018,1,1,4
u1qcsqz,52.332167703524135,9.689633782460437,2018,5,2,18
u1qfjup,52.404799820660955,9.755810336338888,2018,7,2,16
u1qf5uf,52.41012450336078,9.661022615095286,2017,3,7,12
u1qcv7r,52.35728449088561,9.732864740203087,2017,4,1,23
u1qfq9y,52.43769590615122,9.786506670014257,2018,2,5,7
u1qfq9y,52.43715074809996,9.786554652664067,2019,1,3,9
u1qczwc,52.376614813131106,9.824420530106027,2018,12,4,21
u1r40dr,52.395805415782505,9.876244223799333,2018,8,3,3
u1qcu3w,52.34792313719103,9.687593296817116,2018,9,1,2
u1qcuuc,52.3662079942955,9.703343717192798,2018,3,2,15
u1qfn32,52.39081945588421,9.768114168183379,2018,2,7,11
u1qfp4n,52.395089856242095,9.809260900869624,2017,10,4,6
u1qfh1r,52.39032988755128,9.678376434864155,2018,7,2,14
u1qcxef,52.31570352921699,9.825861870073044,2019,3,2,6
u1qfp2t,52.385736185924586,9.81855890442498,2018,10,6,6
u1qfh3j,52.389527444484116,9.686896576419777,2017,12,6,23
u1r18w8,52.33105741604911,9.866519577485793,2019,1,5,9
u1qfhkr,52.40686384307031,9.689417638886137,2017,6,5,15
u1qfn7c,52.40351259290998,9.76850518179274,2017,11,6,13
u1r1ber,52.35796307845468,9.875552767455446,2017,12,1,11
u1qcvtn,52.36706108766207,9.742806916541587,2017,11,6,23
u1qfpmu,52.414900141783654,9.816312751746253,2017,4,4,23
u1qcxpb,52.338640871715604,9.801122498356795,2018,3,5,11
u1qcxdb,52.31020730375476,9.822772009148844,2017,1,6,7
u1qfjrx,52.42468204592017,9.733870607225397,2017,6,6,17
u1qcyq6,52.37389700592114,9.770523113955058,2017,3,4,15
u1qczhm,52.362696546274464,9.806800078531722,2017,12,3,3
u1qcuv4,52.36668278682047,9.703824205969331,2017,10,4,1
u1qfjtm,52.412430036085595,9.741078399771668,2018,9,1,12
u1qf5hy,52.40891201905504,9.632928436407164,2017,9,3,17
u1qcz9r,52.34642391641117,9.832388791805315,2018,9,1,11
u1qcxwd,52.33127735355321,9.82471057022587,2019,5,1,20
u1qcvu9,52.364551599715455,9.747142945533472,2019,2,7,7
u1qcueu,52.35952613541675,9.696681987072003,2018,7,3,1
u1qcwj7,52.323860581166024,9.760992728529944,2018,12,3,19
u1qcumk,52.36895643025021,9.685331933803196,2018,3,7,10
u1qfjw5,52.416054149174876,9.738724154858811,2017,9,7,6
u1qczvu,52.371157754333424,9.838364557071394,2017,1,3,19
u1r1bpj,52.37850509610465,9.851406911326933,2018,12,7,18
u1qcz3g,52.34958647084315,9.815154478171193,2017,11,2,2
u1qfn8c,52.38714176919679,9.77970226418975,2017,2,5,12
u1qfjzs,52.4249406967732,9.751595993225186,2019,5,6,1
u1r40er,52.40171263785193,9.876370117899695,2018,4,6,12
u1qcxt6,52.32449538719208,9.824887433864697,2018,4,5,2
u1qf5x7,52.423638796569456,9.6507470808725,2018,5,4,12
u1r41p0,52.42215808116471,9.888607452907975,2019,2,3,13
u1qcyzu,52.38259485864198,9.794786834366825,2018,11,5,6
u1qfpff,52.39872821832912,9.83677452215126,2017,9,6,3
u1qcwtg,52.32654835164807,9.783307352139932,2018,3,7,3
u1qfqcd,52.43527056070727,9.792180437218104,2017,3,3,22
u1qczcs,52.34829810870105,9.838261331019295,2018,6,2,9
u1qcget,52.358817781490984,9.653657167244273,2017,6,1,21
u1qczp1,52.37754082762484,9.801990479164466,2019,4,2,2
