geohash7,nonacc_lat,nonacc_long,UJAHR,UMONAT,UWOCHENTAG,hour,geohash,cluster_id
u1r1bx8,52.380083945382516,9.866854681768602,2018,10,4,17,u1r1bx,2257.0
u1qcyhk,52.36310888491146,9.761410592382461,2019,2,1,12,u1qcyh,165.0
u1qczwj,52.372875372388506,9.829510237425051,2018,5,5,5,u1qczw,1192.0
u1qczmd,52.37002167696378,9.813656902331381,2018,12,3,3,u1qczm,1151.0
u1qfjx6,52.42314738014373,9.736656043723752,2017,5,7,4,u1qfjx,165.0
u1qfhn1,52.4164015929358,9.669493052326613,2017,11,6,15,u1qfhn,1315.0
u1qczvb,52.37061987001789,9.834068903429108,2018,9,6,5,u1qczv,-1.0
u1qcxy6,52.32962078154824,9.836142548934523,2017,9,4,23,u1qcxy,-1.0
u1qfp56,52.401362840520974,9.80302421824723,2017,7,1,2,u1qfp5,2035.0
u1qcxq8,52.331378746883296,9.811225853407981,2018,1,5,5,u1qcxq,838.0
u1qfju4,52.40512949357671,9.748138945437248,2018,6,7,4,u1qfju,1728.0
u1qcu2c,52.344161140517556,9.680765523628027,2019,4,6,22,u1qcu2,94.0
u1qcusp,52.360981176146936,9.69999330719858,2019,3,1,23,u1qcus,160.0
u1r41k9,52.40831352428822,9.90018128450365,2017,9,3,9,u1r41k,2340.0
u1r40h3,52.40732005185029,9.845492169093752,2018,8,7,12,u1r40h,-1.0
u1qfn9v,52.392889135732595,9.785898807545149,2017,1,6,5,u1qfn9,1849.0
u1qczxy,52.38250457247098,9.830956656081606,2017,7,4,19,u1qczx,2067.0
u1qcvvb,52.37118745293975,9.74544456753616,2018,9,1,5,u1qcvv,165.0
u1qcudx,52.35360618726345,9.69988384095054,2018,4,5,13,u1qcud,158.0
u1qcz3d,52.347442646038246,9.813594103124755,2017,11,7,13,u1qcz3,1093.0
u1r1cn0,52.372416823175875,9.888973494526912,2018,11,5,19,u1r1cn,-1.0
u1r1bqp,52.37254411039464,9.86531394582207,2017,2,5,18,u1r1bq,2244.0
u1qcvpw,52.380845578023894,9.720841513761767,2017,9,6,6,u1qcvp,165.0
u1r1bnm,52.37379092057667,9.851118790290188,2019,5,7,3,u1r1bn,-1.0
u1r40q7,52.417202778079044,9.859948076004214,2017,11,1,14,u1r40q,2335.0
u1qcuff,52.35500475278646,9.704458578115675,2017,8,1,21,u1qcuf,164.0
u1qcvsc,52.36527490364873,9.735600956467817,2018,12,4,18,u1qcvs,165.0
u1qfpt8,52.413440256503364,9.822497997920694,2018,7,5,3,u1qfpt,2133.0
u1qcztg,52.371605341893165,9.827108720547747,2017,12,4,16,u1qczt,1192.0
u1qfjet,52.40321517944996,9.741594213036182,2018,9,5,21,u1qfje,1711.0
u1qcv2c,52.34415870686093,9.725521540286422,2017,2,5,6,u1qcv2,57.0
u1qfj76,52.401944080060865,9.726723968020632,2018,11,1,23,u1qfj7,1604.0
u1r18j4,52.323639391633556,9.847723505913924,2017,1,7,1,u1r18j,2213.0
u1r40qk,52.41828174732403,9.860525901833613,2018,10,3,9,u1r40q,2335.0
u1qcujw,52.369278821395035,9.67726414082976,2017,5,2,5,u1qcuj,182.0
u1qf5w2,52.417675298036784,9.646629039494151,2018,1,5,1,u1qf5w,1234.0
u1qfj45,52.394293563810365,9.716066229506687,2017,12,7,5,u1qfj4,165.0
u1qcyg2,52.356873231047494,9.78929087615575,2017,6,1,1,u1qcyg,956.0
u1qcz76,52.357366993392105,9.814540574006816,2017,5,1,15,u1qcz7,1105.0
u1qcup3,52.37955027353531,9.670153374791338,2017,11,7,5,u1qcup,11.0
u1qfjkn,52.40497805655641,9.73168764147984,2019,1,4,7,u1qfjk,1737.0
u1qcz5v,52.36025178048399,9.807241198511148,2017,2,5,7,u1qcz5,1102.0
u1r40c4,52.38950193585401,9.879474847000196,2017,9,2,22,u1r40c,-1.0
u1qfnqs,52.418736676736785,9.772472892569409,2017,2,2,15,u1qfnq,1941.0
u1qcv0n,52.3399025309946,9.720731760616669,2018,12,1,14,u1qcv0,57.0
u1qcggg,52.360774352325144,9.661437450731519,2019,1,6,0,u1qcgg,-1.0
u1qfndu,52.39836585127527,9.784267888383486,2018,7,5,13,u1qfnd,1849.0
u1qfqcq,52.43410611016801,9.797816511689462,2017,1,4,20,u1qfqc,2189.0
u1qfj18,52.39116950287864,9.71276115454588,2018,4,2,16,u1qfj1,1389.0
u1r18kb,52.32126600260425,9.855240097678278,2018,8,7,7,u1r18k,2213.0
u1qcztz,52.371131631172425,9.831468166574496,2017,2,3,6,u1qczt,-1.0
u1qcvnw,52.37577847154636,9.72085920799924,2018,7,4,15,u1qcvn,165.0
u1qfn7s,52.402135630453216,9.772492213519183,2018,9,5,9,u1qfn7,1849.0
u1r18p6,52.33568543279994,9.84673148003534,2018,5,3,22,u1r18p,-1.0
u1r1bh0,52.36127002211792,9.844986291169086,2018,8,2,18,u1r1bh,2223.0
u1qf4gf,52.40358089287579,9.616004245585724,2019,2,6,2,u1qf4g,1195.0
u1r1b4z,52.35404312712754,9.853948780857325,2017,7,3,10,u1r1b4,2226.0
u1qcyh6,52.36243339654782,9.759691386231154,2017,5,6,13,u1qcyh,165.0
u1qcz5n,52.356530320107424,9.808328830984212,2018,3,6,21,u1qcz5,1102.0
u1qfr13,52.434549894619884,9.802191876659027,2018,8,4,7,u1qfr1,2191.0
u1r18nj,52.32857294208143,9.85073248206691,2017,4,3,0,u1r18n,2214.0
u1qfhsh,52.405168235792026,9.696500295912307,2017,4,2,22,u1qfhs,1402.0
u1qfhvd,52.41357545788046,9.705004424969198,2017,12,2,7,u1qfhv,1454.0
u1qcuz3,52.37915080500967,9.702580737650027,2017,11,6,0,u1qcuz,308.0
u1qcxpd,52.33691151929409,9.802748938342518,2018,7,2,23,u1qcxp,842.0
u1qcvmb,52.37054527886664,9.723435868413882,2017,9,7,18,u1qcvm,165.0
u1qfjsp,52.40504963839478,9.743727424679284,2017,8,2,2,u1qfjs,1711.0
u1qfjep,52.40051246726552,9.743584914236177,2017,10,1,6,u1qfje,165.0
u1r40gk,52.40182052560622,9.883396777867024,2017,11,1,4,u1r40g,2307.0
u1qcwj9,52.32635596639397,9.758133679790406,2017,8,4,13,u1qcwj,-1.0
u1qcywx,52.3754416147519,9.788118129931297,2018,12,3,11,u1qcyw,1008.0
u1qcy6p,52.351058491150646,9.777773308793194,2017,9,4,0,u1qcy6,954.0
u1qfjtj,52.41084789541444,9.741051874325183,2019,1,7,15,u1qfjt,165.0
u1qczg1,52.35665932076954,9.83495362175874,2017,12,5,1,u1qczg,1144.0
u1qcusc,52.365513360007384,9.692009933686123,2017,5,4,11,u1qcus,165.0
u1r40mz,52.41472049037336,9.864628418657349,2017,11,3,1,u1r40m,-1.0
u1qcuc9,52.34769041780672,9.703189556159627,2017,1,1,5,u1qcuc,142.0
u1r1860,52.30643629765749,9.855254669724578,2017,7,4,0,u1r186,2206.0
u1qfppr,52.422685226275064,9.809504715519418,2018,10,6,19,u1qfpp,2124.0
u1r40rr,52.42335210779694,9.865258450757658,2018,6,6,15,u1r40r,-1.0
u1qfhnm,52.417705481606944,9.675166933267088,2019,4,5,19,u1qfhn,1423.0
u1r40ek,52.40198256233226,9.872138349396387,2017,10,3,9,u1r40e,2302.0
u1qf5p0,52.422449054476346,9.624381133334188,2018,5,1,3,u1qf5p,1213.0
u1qf59r,52.39045592798272,9.655869092973877,2017,12,2,6,u1qf59,1215.0
u1qcu73,52.35690807470788,9.68040433661802,2018,8,6,18,u1qcu7,122.0
u1r1b9w,52.348287933116026,9.874709489771613,2017,7,1,7,u1r1b9,-1.0
u1qfnhm,52.40666553644026,9.763596468960404,2018,3,2,23,u1qfnh,1920.0
u1qfjbp,52.3834425805861,9.75528010185036,2017,3,6,3,u1qfjb,1028.0
u1qcz2c,52.34312268686161,9.812783802170355,2018,8,3,11,u1qcz2,1088.0
u1qcsyg,52.33277417556964,9.705924132719801,2018,12,4,7,u1qcsy,47.0
u1qf5t9,52.414176830572316,9.64780686810608,2017,7,2,22,u1qf5t,1234.0
u1qcupx,52.38084836149697,9.6782869071365,2018,12,6,20,u1qcup,204.0
u1r41e6,52.40081287570467,9.913225035237872,2017,11,4,22,u1r41e,-1.0
u1qczkn,52.36108244962586,9.820032470745085,2017,10,6,7,u1qczk,1158.0
u1qfnks,52.40825687020893,9.773590690300749,2018,5,5,11,u1qfnk,1928.0
u1qcypz,52.38161970961232,9.765745274118911,2019,5,5,22,u1qcyp,1033.0
u1r40ng,52.42070897466749,9.84920121775157,2019,1,5,23,u1r40n,-1.0
u1qcyng,52.377060620611566,9.760743377599981,2017,8,6,19,u1qcyn,165.0
u1qfjup,52.40495349425423,9.755211106063866,2017,7,5,22,u1qfju,-1.0
u1qcgyu,52.37604478289828,9.662837634855755,2018,9,1,11,u1qcgy,11.0
u1qcuwp,52.37191155252524,9.700151675358502,2018,11,4,8,u1qcuw,165.0
u1r18q4,52.32826527447952,9.858707267366162,2017,7,6,21,u1r18q,2217.0
u1qfn0p,52.38414763726696,9.766488178237422,2017,3,3,14,u1qfn0,1822.0
u1qf4g3,52.401016219261436,9.614471975822397,2018,8,4,3,u1qf4g,-1.0
u1qfjke,52.4078559913383,9.72761650431077,2017,11,5,9,u1qfjk,1737.0
u1qf5st,52.40879449619817,9.652974314728873,2018,12,6,17,u1qf5s,1234.0
u1qfh2x,52.38611679497923,9.688648894956314,2018,7,2,14,u1qfh2,-1.0
u1qcvxj,52.37793335822155,9.741485642148914,2018,9,5,15,u1qcvx,165.0
u1qcs7u,52.31622985130267,9.68569442943808,2017,5,2,23,u1qcs7,-1.0
u1qcuw9,52.37468839994687,9.692476084662811,2018,5,1,6,u1qcuw,269.0
u1qcvwd,52.37504769031015,9.736857171852538,2018,10,6,18,u1qcvw,165.0
u1qczxn,52.37812035154541,9.83089437429677,2017,7,1,21,u1qczx,-1.0
u1qfqs6,52.45051779442869,9.780621876888015,2018,2,6,23,u1qfqs,-1.0
u1qfnm2,52.41238997510396,9.76755835332164,2019,5,5,19,u1qfnm,1932.0
u1qf5c8,52.39158807951593,9.657040368346905,2019,1,6,23,u1qf5c,-1.0
u1qcuqq,52.37435660456608,9.687356269964988,2017,10,7,23,u1qcuq,204.0
u1qcyj2,52.36790372253149,9.756092993079092,2017,10,1,11,u1qcyj,165.0
u1r40g1,52.399774262808286,9.879415745016708,2018,5,3,14,u1r40g,2309.0
u1qfj81,52.3832119985195,9.735902494356047,2017,3,6,4,u1qfj8,165.0
u1qcu55,52.35597255723784,9.673404091251092,2018,5,1,12,u1qcu5,105.0
u1qcwnb,52.33295813749193,9.755860991203306,2017,4,6,16,u1qcwn,83.0
u1qfneu,52.404473546215456,9.783342361582708,2017,10,6,12,u1qfne,1948.0
u1r40sh,52.404963745123595,9.872039055573516,2017,5,6,6,u1r40s,2302.0
u1qfjvf,52.41552779415743,9.747956742194,2018,3,3,0,u1qfjv,1799.0
u1qf5m9,52.41431005952632,9.63764570414167,2018,6,3,21,u1qf5m,1234.0
u1qf5qf,52.42090259552918,9.638608062312551,2019,5,5,16,u1qf5q,1273.0
u1qfhm5,52.4116473364493,9.683432491573116,2018,10,2,12,u1qfhm,1427.0
u1r18e3,52.313195667571534,9.867096825006477,2017,7,5,18,u1r18e,-1.0
u1r1b1k,52.346837837651094,9.849520971757423,2019,5,6,11,u1r1b1,-1.0
u1qcvqr,52.374048391385266,9.732695957066637,2017,10,1,11,u1qcvq,165.0
u1qcxm9,52.32525398991237,9.812952034242981,2018,9,7,22,u1qcxm,833.0
u1qf5pz,52.4256657677305,9.634995027692687,2018,4,2,6,u1qf5p,-1.0
u1qfhrd,52.424026704999314,9.682293319124833,2018,7,2,0,u1qfhr,1442.0
u1qcxfw,52.30999372702632,9.841913495925578,2018,4,4,23,u1qcxf,-1.0
u1qfh19,52.39165812079234,9.670355467034254,2019,4,7,13,u1qfh1,-1.0
u1qfj5q,52.40134295050711,9.721400256011536,2018,2,2,8,u1qfj5,165.0
u1qcyms,52.36974596675803,9.772792738869864,2018,11,4,19,u1qcym,1008.0
u1qcy0w,52.34225072891436,9.76487817905279,2017,11,3,17,u1qcy0,755.0
u1qfp3j,52.38944389430183,9.818842214661146,2017,4,7,14,u1qfp3,2027.0
u1r1bgd,52.358551536797364,9.879895750026348,2018,8,6,0,u1r1bg,-1.0
u1qcz6m,52.3515310385281,9.81815527360556,2017,7,2,11,u1qcz6,1104.0
u1qcz1k,52.34617133052139,9.805578806249423,2018,2,3,11,u1qcz1,-1.0
u1qfhvr,52.41285049683293,9.711706790640251,2019,2,1,9,u1qfhv,165.0
u1qf5qk,52.41836238210226,9.641012164537104,2018,4,7,15,u1qf5q,1234.0
u1r40v3,52.41272502861922,9.87863905954221,2019,2,2,15,u1r40v,-1.0
u1qfne2,52.400859114943906,9.778019164583293,2018,2,1,19,u1qfne,1849.0
u1qfq7d,52.44608269839878,9.77062791164334,2017,10,6,18,u1qfq7,-1.0
u1qcvms,52.37001526692818,9.72952155581657,2018,11,1,23,u1qcvm,165.0
u1qfn4k,52.396466602334755,9.762267156406445,2017,12,1,21,u1qfn4,165.0
u1r40ew,52.4024403228306,9.874167840805377,2019,3,2,11,u1r40e,2302.0
u1qcyrx,52.380942859842435,9.776864058958653,2018,7,3,20,u1qcyr,1066.0
u1qfr0g,52.43209083631025,9.804444409538226,2019,2,1,21,u1qfr0,2191.0
u1qcwmq,52.32411781743275,9.776172418597868,2018,12,7,2,u1qcwm,756.0
u1qcz8k,52.34099540869795,9.827743988730482,2017,12,3,18,u1qcz8,868.0
u1qfq6k,52.44034243126808,9.77277915540519,2017,1,5,4,u1qfq6,-1.0
u1qcxq5,52.32901561506255,9.81539686265195,2018,11,5,4,u1qcxq,853.0
u1qcuve,52.370297364325246,9.705093356979825,2019,4,5,3,u1qcuv,165.0
u1r40n7,52.41804797573239,9.849055846995599,2019,4,2,20,u1r40n,-1.0
u1qfnpe,52.42527172887034,9.760531068883207,2017,7,2,17,u1qfnp,-1.0
u1qfhbg,52.387789157401436,9.706399777529288,2019,1,5,6,u1qfhb,1383.0
u1qfpqj,52.41676260764481,9.818765692287561,2019,5,5,17,u1qfpq,-1.0
u1qfjte,52.41344626926468,9.738541926899275,2018,4,2,23,u1qfjt,165.0
u1qcuzx,52.38011895333509,9.711062023097488,2018,8,4,11,u1qcuz,309.0
u1qcxms,52.32638706647603,9.816960679087849,2019,3,6,23,u1qcxm,835.0
u1qcxdm,52.307433694038465,9.82940439240578,2019,3,1,7,u1qcxd,813.0
u1qcup6,52.37936741167322,9.671673022571714,2017,12,6,15,u1qcup,193.0
u1qcuqk,52.37360229870536,9.685386445697189,2018,2,6,10,u1qcuq,204.0
u1qfhmu,52.415525014394944,9.685668306334751,2018,1,4,10,u1qfhm,1438.0
u1qf5uq,52.406685484252,9.665766971822066,2019,1,2,13,u1qf5u,1234.0
u1r1cp0,52.377943167373225,9.888273475827924,2018,11,4,23,u1r1cp,-1.0
u1qcwxz,52.337687383422534,9.78824970950334,2018,10,5,22,u1qcwx,792.0
u1qfh9b,52.392697626506454,9.690072224425377,2018,10,1,7,u1qfh9,1372.0
u1r40k7,52.40728744692125,9.858876683813644,2018,5,2,8,u1r40k,2326.0
u1qfhen,52.40056722991641,9.699337164749037,2019,5,6,8,u1qfhe,1405.0
u1qfk80,52.427401940925435,9.690632792995617,2019,4,7,17,u1qfk8,1442.0
u1qcunv,52.37639112131743,9.675881008225216,2019,1,6,13,u1qcun,193.0
u1r408b,52.387556507118425,9.866095422609307,2018,2,1,17,u1r408,-1.0
u1qcstd,52.32575937155482,9.693743926633976,2017,7,2,20,u1qcst,33.0
u1qfpxs,52.424505059166314,9.828501024700444,2019,4,7,9,u1qfpx,2143.0
u1qcyu7,52.362466866194936,9.793495080381717,2017,1,2,21,u1qcyu,-1.0
u1qcu5j,52.35655055583399,9.675092510123172,2018,1,7,20,u1qcu5,105.0
u1r1bv6,52.36894365042753,9.879658277027136,2017,2,7,7,u1r1bv,-1.0
u1r1buf,52.3651590973596,9.880232873174323,2017,1,5,5,u1r1bu,-1.0
u1qfnjk,52.412013187169244,9.762206605231825,2018,6,5,1,u1qfnj,1920.0
u1qfhms,52.413355638981784,9.68522541340907,2018,12,7,15,u1qfhm,1430.0
u1qfh9s,52.392413997694675,9.696087314439774,2017,1,6,15,u1qfh9,1373.0
u1qfnj2,52.4122280968913,9.756967387221088,2018,7,3,14,u1qfnj,1922.0
u1r1c5g,52.36065868481364,9.892295295074137,2018,8,7,10,u1r1c5,2266.0
u1qfn0m,52.38457184268175,9.763153170091863,2018,5,4,19,u1qfn0,1033.0
u1qfk0j,52.42784477447925,9.675191113461668,2018,5,4,4,u1qfk0,-1.0
u1qf5n2,52.4179186089954,9.6253860645425,2017,4,7,22,u1qf5n,1213.0
u1r1bpv,52.38193034865717,9.851473134153867,2017,8,6,2,u1r1bp,-1.0
u1qcsrh,52.333376187566145,9.684459046789003,2017,5,4,4,u1qcsr,31.0
u1qctqt,52.33160424855936,9.73053455641657,2017,12,6,7,u1qctq,75.0
u1qf5cy,52.392807561437166,9.66526127108724,2019,4,5,12,u1qf5c,-1.0
u1qcx7j,52.31276421240267,9.81783774710479,2017,10,2,9,u1qcx7,811.0
u1qf5v3,52.41260672877741,9.658760799348386,2017,8,1,0,u1qf5v,1312.0
u1qcsy2,52.330237184712075,9.702248358516037,2019,1,7,11,u1qcsy,35.0
u1qcumh,52.366619433386965,9.68481171686843,2019,5,2,2,u1qcum,184.0
u1qfpb3,52.38447411396513,9.83461819073261,2018,4,4,16,u1qfpb,2067.0
u1qcxgp,52.31226140943728,9.842950599282613,2017,5,2,12,u1qcxg,-1.0
u1qcxq6,52.330154356606855,9.814569007428103,2018,11,3,13,u1qcxq,851.0
u1qcun0,52.372422350707744,9.66862732421375,2018,1,4,9,u1qcun,11.0
u1qfr5x,52.44707935511407,9.810606829730071,2018,10,2,2,u1qfr5,-1.0
u1qf5m0,52.411242109975795,9.635756014897243,2017,2,1,2,u1qf5m,1241.0
u1qcz1m,52.346424088066314,9.807009440250457,2017,5,7,3,u1qcz1,1093.0
u1qf5qn,52.41607000894165,9.643263132345108,2018,7,2,18,u1qf5q,1234.0
u1qcvg6,52.35734883153018,9.7482618373454,2017,4,4,1,u1qcvg,165.0
u1qcxp2,52.335380674877655,9.80045805132404,2017,11,6,4,u1qcxp,805.0
u1r1b64,52.35080742114559,9.85828730961533,2018,4,3,7,u1r1b6,-1.0
u1r1c5d,52.35945833606162,9.890883517324996,2017,5,3,17,u1r1c5,2266.0
u1r40en,52.39938761241788,9.874056477455825,2018,12,4,19,u1r40e,2302.0
u1r1bw0,52.372709453336704,9.86694391346542,2017,7,2,5,u1r1bw,2244.0
u1qfj7v,52.404269853291595,9.730663970414476,2017,8,3,8,u1qfj7,1737.0
u1r4054,52.399800870214435,9.847674943629034,2019,5,1,2,u1r405,2294.0
u1r40uq,52.406622842281294,9.884996058048552,2019,3,6,15,u1r40u,-1.0
u1r403q,52.38992638510015,9.863524649753797,2018,7,1,6,u1r403,-1.0
u1qctpq,52.33486717113529,9.721372501713647,2018,9,4,2,u1qctp,63.0
u1qcgu3,52.36281632458415,9.659384755258749,2017,12,7,17,u1qcgu,-1.0
u1qcvmm,52.368963711383714,9.730156280705089,2018,5,1,11,u1qcvm,165.0
u1qfhuw,52.408114410874774,9.709967463119089,2017,8,1,4,u1qfhu,165.0
u1qfqsn,52.449598383269645,9.786906789934982,2017,11,1,21,u1qfqs,-1.0
u1qf4dk,52.3952694865288,9.607811389005764,2018,11,3,11,u1qf4d,1194.0
u1qfjqc,52.42056749910993,9.724526425712641,2018,12,4,6,u1qfjq,1752.0
u1qcuz5,52.37836049244915,9.705601818981318,2018,2,2,22,u1qcuz,309.0
u1qfh9s,52.392069272184564,9.696181516015386,2017,7,1,6,u1qfh9,1373.0
u1qfpwp,52.416852969295704,9.831949762330558,2017,8,4,11,u1qfpw,2143.0
u1qfhhh,52.40542851562694,9.674579210947,2018,7,3,14,u1qfhh,1414.0
u1qcsx9,52.336848198684365,9.691741159308739,2018,5,6,16,u1qcsx,42.0
u1qf5kc,52.40978352210683,9.636503553622008,2019,1,1,11,u1qf5k,1241.0
u1qfnex,52.40296026478725,9.788813084630963,2017,1,6,23,u1qfne,1912.0
u1qf5z9,52.42498835093557,9.659359982419376,2018,2,3,11,u1qf5z,1333.0
u1qczxk,52.379227143480975,9.828160375225787,2018,11,6,12,u1qczx,1193.0
u1qcude,52.35373874795278,9.694391420521578,2018,4,6,4,u1qcud,155.0
u1qcsuf,52.32139112555601,9.704298374343908,2018,6,5,7,u1qcsu,-1.0
u1qcuxt,52.38071746475567,9.697499894188676,2018,10,1,16,u1qcux,279.0
u1qcug7,52.35681162543271,9.706139483702822,2019,4,1,19,u1qcug,164.0
u1r1bz3,52.37930896281161,9.878152243153226,2018,9,1,19,u1r1bz,-1.0
u1qfhe7,52.40089051991537,9.694669347146533,2017,3,4,2,u1qfhe,1373.0
u1qcxpd,52.337003620139726,9.802956941276015,2017,9,5,23,u1qcxp,842.0
u1r18qf,52.333027267785205,9.858719645524511,2017,3,1,16,u1r18q,2219.0
u1r18x0,52.33452817628324,9.865819675123117,2017,5,2,2,u1r18x,2219.0
u1qcuyg,52.376143867010384,9.706292635742527,2018,6,2,23,u1qcuy,165.0
u1r1bhm,52.36345027513463,9.851907521614427,2018,10,4,10,u1r1bh,2228.0
u1qfp6j,52.394017291287014,9.817661326757255,2017,9,4,9,u1qfp6,2027.0
u1qcxj0,52.32327970882381,9.800878648070162,2018,9,7,0,u1qcxj,787.0
u1qcsye,52.331322243749476,9.705537956075014,2017,1,1,22,u1qcsy,35.0
u1r1bw4,52.37256755148488,9.869538922164377,2017,7,6,18,u1r1bw,2265.0
u1qfp7q,52.40157512370613,9.82039494558461,2018,11,4,23,u1qfp7,2062.0
u1qfnqr,52.41829898777489,9.777288886846273,2017,3,6,4,u1qfnq,1943.0
u1qcz66,52.35141361124921,9.814267063960227,2017,5,4,0,u1qcz6,1103.0
u1qf5wk,52.418060505636454,9.651547623547335,2017,2,4,1,u1qf5w,1234.0
u1r4059,52.40277571358239,9.846249207721996,2017,12,4,3,u1r405,-1.0
u1r18w2,52.329567304731896,9.866084121127713,2017,10,7,10,u1r18w,2219.0
u1r40qn,52.4168054260223,9.863115650767902,2017,1,5,11,u1r40q,-1.0
u1r1bqt,52.375486387417574,9.862349559232149,2018,11,4,2,u1r1bq,2244.0
u1qfp4k,52.39652636779051,9.805524674010993,2018,3,4,20,u1qfp4,2035.0
u1qfpwk,52.418088947010716,9.827576664378169,2018,1,3,15,u1qfpw,2133.0
u1qcuv3,52.36783806352935,9.703540169288614,2019,2,2,2,u1qcuv,165.0
u1r4096,52.390624661724424,9.8691592840385,2018,10,6,4,u1r409,-1.0
u1qcskv,52.321229265568974,9.686231389228592,2018,2,5,23,u1qcsk,-1.0
u1qfr68,52.4406862335997,9.811912200208667,2018,8,7,12,u1qfr6,-1.0
u1qcv5t,52.35832991107482,9.719247079453089,2017,10,3,11,u1qcv5,165.0
u1qfjhy,52.40904766751122,9.72098765965943,2017,3,5,19,u1qfjh,-1.0
u1qcsxb,52.33825003261553,9.691275650284748,2018,12,7,15,u1qcsx,42.0
u1qfpjn,52.41162803267314,9.809105037420009,2017,3,7,12,u1qfpj,1919.0
u1r181y,52.3048581227032,9.852372373201895,2019,2,4,12,u1r181,-1.0
u1qfpg6,52.401798360397464,9.835553791064756,2019,4,1,12,u1qfpg,2081.0
u1qcuxj,52.37863301142665,9.697966018582136,2018,4,6,17,u1qcux,279.0
u1qcv3w,52.347642802816274,9.731611207980869,2018,10,1,19,u1qcv3,57.0
u1qcvd9,52.35281472804789,9.736487763167581,2019,4,1,8,u1qcvd,405.0
u1qfpp4,52.422505964760845,9.802692590862236,2018,2,1,15,u1qfpp,2119.0
u1qfnq3,52.41834722907008,9.769003974108582,2018,5,4,1,u1qfnq,1941.0
u1qczjp,52.36683530125724,9.810401950747645,2017,10,6,2,u1qczj,1151.0
u1qfhsp,52.40506181975691,9.700163292736084,2017,6,2,5,u1qfhs,165.0
u1qczpx,52.3803610629813,9.81035809805732,2019,4,5,6,u1qczp,1171.0
u1qcvtg,52.370509117342976,9.738170265847607,2018,7,4,17,u1qcvt,165.0
u1qf5gb,52.403943361540215,9.657940203347373,2018,11,3,7,u1qf5g,1234.0
u1qczfg,52.354236060621865,9.837423753013322,2017,10,4,20,u1qczf,1145.0
u1qfj1c,52.392627542854434,9.71434937393268,2017,10,3,8,u1qfj1,1522.0
u1qfppu,52.42624334546609,9.80595846538398,2018,3,6,10,u1qfpp,2125.0
u1r406q,52.39572163312751,9.863048427909797,2019,3,5,18,u1r406,-1.0
u1qfpsk,52.406710733745136,9.828573404237776,2018,7,2,13,u1qfps,2130.0
u1qcydj,52.35108853706788,9.784919309272514,2017,7,2,20,u1qcyd,955.0
u1qf5wn,52.41685526782078,9.654685232721596,2017,4,7,2,u1qf5w,1302.0
u1r408z,52.38751073146744,9.875473564979472,2018,3,7,22,u1r408,-1.0
u1qfp7w,52.402552145085856,9.819629177063105,2018,2,4,19,u1qfp7,2082.0
u1qfn0b,52.38794317037846,9.75708530767632,2017,1,6,4,u1qfn0,165.0
u1qfnvk,52.411978017597846,9.795513849240704,2017,12,4,15,u1qfnv,1919.0
u1r40gh,52.399673910561674,9.882428837441108,2018,7,5,14,u1r40g,2307.0
u1qf5rd,52.4248173429399,9.637831159987579,2019,2,1,12,u1qf5r,1273.0
u1qfppq,52.423116977277616,9.8082063540164,2018,9,4,21,u1qfpp,-1.0
u1r1bhs,52.36402317514917,9.850501707000172,2017,6,7,8,u1r1bh,2228.0
u1qcvrs,52.380655632140034,9.729724728416222,2017,9,2,1,u1qcvr,165.0
u1qcwqm,52.32960289459201,9.774245731671462,2017,5,3,17,u1qcwq,756.0
u1qcyh2,52.36357546785357,9.75613854209375,2018,3,2,16,u1qcyh,165.0
u1qcycr,52.34685343899909,9.799666243262626,2018,6,4,4,u1qcyc,950.0
u1qcy7q,52.35799777176351,9.77625922434657,2018,3,3,15,u1qcy7,936.0
u1r1bvt,52.37017748283887,9.884244128294243,2019,1,2,5,u1r1bv,-1.0
u1qfpyz,52.42005903946978,9.843281509200766,2018,9,5,0,u1qfpy,2138.0
u1qf7b1,52.42789874896971,9.659677112522095,2018,3,6,19,u1qf7b,1333.0
u1qcvwu,52.377315071851356,9.740692116538963,2019,5,5,14,u1qcvw,165.0
u1qfpbw,52.38583614122983,9.841892447562854,2017,11,4,7,u1qfpb,2077.0
u1qczk2,52.362343614206246,9.811525511668304,2017,4,3,7,u1qczk,1102.0
u1r1b4g,52.354400040763814,9.849111979223508,2018,1,2,6,u1r1b4,2226.0
u1r18xu,52.33790770784547,9.871615759342234,2019,3,3,3,u1r18x,-1.0
u1qf5u6,52.40744840650172,9.65998664527855,2017,2,2,19,u1qf5u,1234.0
u1qcxs2,52.31964105302226,9.822252684988277,2019,5,1,20,u1qcxs,830.0
u1qctyu,52.33292645962878,9.751219409390952,2018,6,2,9,u1qcty,83.0
u1r1b2g,52.34367168907475,9.859882908731194,2017,6,7,18,u1r1b2,-1.0
u1qfhr7,52.422690439637144,9.684348861671467,2017,6,1,3,u1qfhr,-1.0
u1qfn45,52.39493354535908,9.760457429009216,2019,3,7,6,u1qfn4,165.0
u1r18n9,52.331400177341784,9.845327884067835,2017,3,2,13,u1r18n,2218.0
u1qfn5m,52.401021757557814,9.763394133390888,2017,4,5,11,u1qfn5,165.0
u1qfn5c,52.403878662850005,9.757721829603486,2017,1,4,2,u1qfn5,165.0
u1qcu7d,52.359405313755076,9.682205385115278,2018,1,5,22,u1qcu7,122.0
u1qfn7n,52.39943829563377,9.77536284494895,2017,12,2,5,u1qfn7,1849.0
